post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
715855540579032,"Play ransomware has turned into #Ransomware-as-a-Service (RaaS), allowing other cybercriminals to use it.

Operators offering a complete package—documentation, forums, technical support, and even help with negotiating ransoms.

Read: https://thehackernews.com/2023/11/play-ransomware-goes-commercial-now.html

#cybersecurity

THEHACKERNEWS.COM
Play Ransomware Goes Commercial - Now Offered as a Service to Cybercriminals","Play ransomware has turned into #Ransomware-as-a-Service (RaaS), allowing other cybercriminals to use it.

Operators offering a complete package—documentation, forums, technical support, and even help with negotiating ransoms.

Read: https://thehackernews.com/2023/11/play-ransomware-goes-commercial-now.html

#cybersecurity","THEHACKERNEWS.COM
Play Ransomware Goes Commercial - Now Offered as a Service to Cybercriminals",,2023-11-21 13:56:48,1700575008,,https://external.fhan17-1.fna.fbcdn.net/emg1/v/t13/4058232674926049983?url=https%3A%2F%2Fblogger.googleusercontent.com%2Fimg%2Fb%2FR29vZ2xl%2FAVvXsEjg5ViKBnC6X_KK8ny8Wq1a0YLEsMoxC_r9y3Z8Yn7KgBA9tECMXrPrynsmKncSjumik2DxGGbNMOCHX4LWACg65CKONXyzusCKsls9mrII_GaXJZVFzk2d3lUR6zM5biA4I8gGkYDfebRieM2gaI7mcsLfskp6LlwUgM-ylAA5pBGH4kzodYTieIrIk8E-%2Fs728-rw-ft-e30%2Fcybercrime.jpg&fb_obo=1&utld=googleusercontent.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbHLGWNhdzBHt748DUB0Mg7wJk4DJi6MwES6U0Wy4PjLCA&oe=655F28F7&_nc_sid=2b8b93,[],[],['https://external.fhan17-1.fna.fbcdn.net/emg1/v/t13/4058232674926049983?url=https%3A%2F%2Fblogger.googleusercontent.com%2Fimg%2Fb%2FR29vZ2xl%2FAVvXsEjg5ViKBnC6X_KK8ny8Wq1a0YLEsMoxC_r9y3Z8Yn7KgBA9tECMXrPrynsmKncSjumik2DxGGbNMOCHX4LWACg65CKONXyzusCKsls9mrII_GaXJZVFzk2d3lUR6zM5biA4I8gGkYDfebRieM2gaI7mcsLfskp6LlwUgM-ylAA5pBGH4kzodYTieIrIk8E-%2Fs728-rw-ft-e30%2Fcybercrime.jpg&fb_obo=1&utld=googleusercontent.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbHLGWNhdzBHt748DUB0Mg7wJk4DJi6MwES6U0Wy4PjLCA&oe=655F28F7&_nc_sid=2b8b93'],[None],,,,,,,,,,,1,1,https://facebook.com/thehackernews/posts/715855540579032,https://thehackernews.com/2023/11/play-ransomware-goes-commercial-now.html?fbclid=IwAR3nqWK-na2yRLC_n8LXqhmYhdFUdJ2UNtBO7nfR07G4XK_YcFYrVzR9qrA,"[{'link': '/hashtag/ransomware?refid=17&_ft_=encrypted_tracking_data.0AY-84Dfq0z1L5jKtdoX3uTRXeeJO_bEKwx86TBlHDbdnC4g-X2DmSlWpZ09W6n5mPNPe8uPXLy0l8njGoKtyVIUOa2ZKJzfrYMcBzslB78fctWv1BJ9EeWrFylfj4IAjfoW6i2K5PszgRypzRy6mCzUIEOL7BXDMGuVAaGFOIFFCJCQYM2RrdwOum8aTWp6QMfRj_QqY5KW0o7jRqSuaCCVB0l1HXfxvoRTLUAgsOmF-r0OYf5GbmcsJ5UUdkis_qA7ASbTql8N-oahtBszMio5DC09AfkFkTxAoadMtJ533Ad1APQPdZ39eyiqy3XmP1BeSQ5kmlaK8bh-qZboBXVTXLDR5UEtsckIUmJ2zDyl3ughMX0RaKaIXBPQ3KG-dJxYMWWW5_fqXl5QLIgr0ZMvSfmO4OEW7EiIU_BjwInDp6KF3dPw2M4SQLXo-DdH1Yj92shEXCzvowRjIJMDh20IWeFzOCdWT3OFLdAX25eKLr8__VI9DVt-1SdNDDwQWZpmT7-naYoX1FW-QngcnTsFd4oyLfePFVuun6D1JeknIXrRUr-ypZJNf2LmPhexlvdHvzzKP5D_DCSHQxwSPH56X0Z40MSXpzCCNBzpLLriGDZIS_pWFY8ADX9pUnDunLxlEqa5FBmLnaZXJgVVcf5cgr16Oj9oyxssPMa0YTeVxH8YxXEU0r1z4v-KYEBXk5SNG0xbtxYvHZ9spbB7IwS1VnTVYRpZXrMSwEteAnvTvZysv48RmpjkQX1hksCYjDG3kLLu3E2aXtZu-zR0sBrrY9quWPxB_O1dpecAJ8pselsdCipAfrrZIeYsqWFyqBsMvnKmsRfGim0krBDGLE-\\-\\UnK9FFVEMsST9pbFoR-_c3R0AGfcMow47cnr14IBFD5Ws29B6H81_gj89vfDdGcLSyE_1myDzxqTyMdnhc9ZA_K7xodR-j9MBdfjM-svOFGvFfb5wPh3p7XbzChfiGAmh50UK5j96RuYc6oFxG3FOje98T0UUFMBJ2M1C-GZ3WW3zLsdJR0GyfNCNlUkBboU8iQKtOkzC3Sme_5P9LBuZqnjUbFASzT-AhfQiEIojEIPlHUXuMyIsroigQtjgfHgMKpcTQcBrutzJXoBpaCpt0oObAkrV4Os4fZwJA5kZlY13rAORKL34Q2kOFCOEu2PZPhzUtsZxEVNNHSTLtP4HLgNYKT6P_ZMFs_ONmt4BqvsGMK8dadrp2A7cwyM5dLJyoDiNFj0P4I9p2D9AAFLWoovayhsk36M3jvAmUZFf52Y3fFCEIqG7mXNJ8OtJsSy4j0B_WPuo4rfALFzuE1AgU1x3uWsy7Uj2BvTTKUxd0fjnnlu1ld0IJEyiak29dsCEL8v9YYBQvwZcE0Nd7Q24lO-TVVLHbB4H5UYLJsspd2smAgHXuwRBDRXDMdwtrT3i5cKOx12Yf3l95IXpFPR73q6nx_R3XsT6b8wpY8LFpaZAwdvSdCJV2h8QwY-X0w&__tn__=%2As-R&paipv=0&eav=Afb9lP3J62abSyPBWf-u205Ssau0WcT1yKlgy2c-XuLWcXNGHr_W0JvusRxZdlr9EhI', 'text': '#Ransomware'}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fthehackernews.com%2F2023%2F11%2Fplay-ransomware-goes-commercial-now.html%3Ffbclid%3DIwAR3nqWK-na2yRLC_n8LXqhmYhdFUdJ2UNtBO7nfR07G4XK_YcFYrVzR9qrA&h=AT0f9tpKQ1Kx11ZDOzIqCcC_INqS6FhEhOb3SskGljk8pW2soTSblsS61IWtVnArc570Ol76X8FUwyqWoZiML4YkKmx-c8e6hOo39E_FRspwP23o6t8phTpvXcUJgGSHKpn-C6UoX2mwHGBWR8bupe-E7Oixp29RDo9lNSpmZoHTOMTt5GbuagK3rDLtJK_Lrrk1qfXtB1mV-BYeMVnWSfdkkyRpVlONN6o9OURFZ6UfjUzce23vuGLMKbS-Wq7VKY4H6lcEN4h8n73rjWWDU_Dupk4wZRROSiBRb70GomJ38v6PNR8PUg2E7vuMKFbpYz-hG0mHxtQPnT-T668zbgXJjbrniwGreDyeDuN5CiyQiBpVbOg2xve4waCSrBiMVM0E3kuaFP8pVt_bkL2C0RKssXc-IXoG5JN-Lz6FbDeq-EOy2KeIZ1bqyJqtLWKsINIdes1Lx4QCMTG8EP8wzQ-jZ12jryCIrcFUhxyoxbEbm1jFKMjmV5UjulMgOMLsdM4ISHuv3Y-sV8CIq0Vbkq9Ul-1Lw0-cagK-IZxEw2a8zsmxZxrUJ48Q2lv1O1L4ybhIXUc5RElj541U09n4T9tncRfa1LVhsQ5M8A1NnQ4sQezOzyJWAhv5PUAXyeBggqEdWPC5gUIlFap6BdeSOhMDMHLKlLHHiZcipdbToBhKfqm9_ZpfDkor5HgEvG3MesnxpE5jqKnJjCdpMzRHXcf43hacyoBHSe5Y26NQoOjHuAHuprdFuxhtHMkNYowUO9X_XrHJJGFdvSJS-Bujd6DTuUW6Vr8O0p6P3CgTpO19f8reCs7mX-kune7sK4vy38M6f6EPxwwke71E4DHc1NwS0yZzBZOkfKwkVLxJiO0dm6YJul5eqGJ5_-G5KUmhJJ1RWlaGSiB9hIQoh5G4NJsHLn-aIii8DkGet679HAkVd4WzwcLmVjuem_MxaIyPXBBX2PHHwkECKd2eBZcpb5sKB8vXjGJkmK0FnH4GpK2HptLwaZzkRRkQ6YMR8b9Jp62lwlvPCqi_1lWNV9k9aeIzJ6CVGp4YeO0rovn8Tp4NPcK806K8qLJlvAb_hrtRq9EnFk65HWVSSEinrZyRrJFUhsIway-1DerLGax9mY21UIybllTgdQlBSGtQ8m87Kf7d_Xu8qh5PpUIE9GGrWj1lh9Jo0BCnT5OTyuBiXYR4e73NI6XcoEfh44hB_CDrUdIjwIf-VErXmH046YbO8cJkPXAVrB2pGHybs0goRn6HDwZzSBtsg-6e5NMqLIAiJBY8mFhp19-9ftzb1wEHdU2xxCBiSdsGNU3uMcJ0DnhgUy1MU3ouVuEGl8PmfNt_zCm1pYvo5vDeCOD9NoGXUsbEg8vt1VP-\\-\\HEHIjwfClV9i3fZtIBXaBNQ98_KRJgLZsDFohyod2GBgiswvUjKCK3WF9uk8Ol9Tl9UReHgmG1Up3e1UVWEvPdVUjC7MRjt79GDHcykirv4nM72On1w3LlohYKw_B_TMunZi3fxIcIxeuXYKfCyfdq8U9VN7GBiYTFA-oh5HksxngYrTILOPTu0s1ajA_9HTYM6CQcLGcy5Uzn8uFyaqoqxUM8hPDTHUA7GJvqNW44kKbDE4mfTcIKvRvOrRKlqyian5zIxTH5tk6jK3stBLN9MhJwqxhwaVYQYQleRQParsIrARAftHUtdtwBTmSOiq8uAjsYeSo3TWV4i7TfzwrnJrBqu6TMKatiLlv3TVI6OjfM2cUXmj6mf84cMGjvW3m1GaevVZz2L7oBHZqQqABWSz-bnSlbrotam7za6AazESvw3FF_is-MqXQn7KYLG9gvp_MCoVhygZNrNMxqJUZHUvMTLPCCHIVZobvWviel-1hW5Q0FFMU7GEArJrZEed3eZMbbcRzcDSJTfElkNdYh4DTTmyFRIfEr_9Nw5Qo98trIDkyo3KYBVo3GYgH_8Y7twRLhYqzTwhs2U_xG8sayzPt1T7HlxKxHB4Y6HHlSOauqYVdGqQkZaXiutDxVZmjA9NjQ-vvvodeax8zDRwf8zcJ4dn-FNietE2VnxaLfqSgzXWjIRMTd8iciYrJ3FcSuj9QRheEnmfB7MOUWOexL94ZbPZeX8Axtj_TtPPy6b_1607l11KdhpKuBRi3BHDIqzgAPvKK6sNPl8eznPSo_EB2PTq_XNWDkJMQNcPS9SwcpC3ycpb14', 'text': 'https://thehackernews.com/2023/11/play-ransomware-goes-commercial-now.html'}, {'link': '/hashtag/cybersecurity?refid=17&_ft_=encrypted_tracking_data.0AY-84Dfq0z1L5jKtdoX3uTRXeeJO_bEKwx86TBlHDbdnC4g-X2DmSlWpZ09W6n5mPNPe8uPXLy0l8njGoKtyVIUOa2ZKJzfrYMcBzslB78fctWv1BJ9EeWrFylfj4IAjfoW6i2K5PszgRypzRy6mCzUIEOL7BXDMGuVAaGFOIFFCJCQYM2RrdwOum8aTWp6QMfRj_QqY5KW0o7jRqSuaCCVB0l1HXfxvoRTLUAgsOmF-r0OYf5GbmcsJ5UUdkis_qA7ASbTql8N-oahtBszMio5DC09AfkFkTxAoadMtJ533Ad1APQPdZ39eyiqy3XmP1BeSQ5kmlaK8bh-qZboBXVTXLDR5UEtsckIUmJ2zDyl3ughMX0RaKaIXBPQ3KG-dJxYMWWW5_fqXl5QLIgr0ZMvSfmO4OEW7EiIU_BjwInDp6KF3dPw2M4SQLXo-DdH1Yj92shEXCzvowRjIJMDh20IWeFzOCdWT3OFLdAX25eKLr8__VI9DVt-1SdNDDwQWZpmT7-naYoX1FW-QngcnTsFd4oyLfePFVuun6D1JeknIXrRUr-ypZJNf2LmPhexlvdHvzzKP5D_DCSHQxwSPH56X0Z40MSXpzCCNBzpLLriGDZIS_pWFY8ADX9pUnDunLxlEqa5FBmLnaZXJgVVcf5cgr16Oj9oyxssPMa0YTeVxH8YxXEU0r1z4v-KYEBXk5SNG0xbtxYvHZ9spbB7IwS1VnTVYRpZXrMSwEteAnvTvZysv48RmpjkQX1hksCYjDG3kLLu3E2aXtZu-zR0sBrrY9quWPxB_O1dpecAJ8pselsdCipAfrrZIeYsqWFyqBsMvnKmsRfGim0krBDGLE-\\-\\UnK9FFVEMsST9pbFoR-_c3R0AGfcMow47cnr14IBFD5Ws29B6H81_gj89vfDdGcLSyE_1myDzxqTyMdnhc9ZA_K7xodR-j9MBdfjM-svOFGvFfb5wPh3p7XbzChfiGAmh50UK5j96RuYc6oFxG3FOje98T0UUFMBJ2M1C-GZ3WW3zLsdJR0GyfNCNlUkBboU8iQKtOkzC3Sme_5P9LBuZqnjUbFASzT-AhfQiEIojEIPlHUXuMyIsroigQtjgfHgMKpcTQcBrutzJXoBpaCpt0oObAkrV4Os4fZwJA5kZlY13rAORKL34Q2kOFCOEu2PZPhzUtsZxEVNNHSTLtP4HLgNYKT6P_ZMFs_ONmt4BqvsGMK8dadrp2A7cwyM5dLJyoDiNFj0P4I9p2D9AAFLWoovayhsk36M3jvAmUZFf52Y3fFCEIqG7mXNJ8OtJsSy4j0B_WPuo4rfALFzuE1AgU1x3uWsy7Uj2BvTTKUxd0fjnnlu1ld0IJEyiak29dsCEL8v9YYBQvwZcE0Nd7Q24lO-TVVLHbB4H5UYLJsspd2smAgHXuwRBDRXDMdwtrT3i5cKOx12Yf3l95IXpFPR73q6nx_R3XsT6b8wpY8LFpaZAwdvSdCJV2h8QwY-X0w&__tn__=%2As-R&paipv=0&eav=AfYgyVXZ_NZaf7ukZXulj6vs32hrcDDNTqpies4iu78_yBkSw3B6uhY9Qn3e1YaNEL4', 'text': '#cybersecurity'}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fthehackernews.com%2F2023%2F11%2Fplay-ransomware-goes-commercial-now.html%3Ffbclid%3DIwAR17MnwjovD-MUqrHIuxIRJzoWKg_u6AlwNFce9euyAxlFCuZBwb1x6JykQ&h=AT1OEvo4N_1I7Q6en8EoH2j8xhEAfv1Pj1GJq-ESfUBiiO63cACUw6TE_TCC4QK4x0_ZSgFOel-n80vILlnSSxayMz9XESiladS7myQtNkaOq4FSqFoo0mAJm0AESP9ZfW7Y_OSXbis1gzIg1rYLhH6c-4_lp0stRlLsDhVnkvTsRoXHZtwMaN6lgcs1TF7u_3N5pwG9R-sou2fXZw4ZTHx9fUQ8kCpTvRsmSnVO-fLaurWKuUqTykhrSP2fYB-7x8B82hBIfzM2RP-t6FJH_ho-LAoKzzUAZaSMxu_EPSxJaAw52yzCYwQtzsr5ELfv-AQl4QXaSBFI40sCGQFvxLk4m7BhOFp5kLbNqBR_DWDdNI40aLaUhK56CucoBSNsT67hqdXVWlNDJeLlF1rHyQg4ji73lCtE3H_g1DHM9audOege2BbGcoTCM13lVUtkOx4hv8C-IzcTk70URXgg3vm2VNhnshpY39StvKeSGPbbXTqK6PT3YrjkohJiCASnXy7Y4Y0WgbUZve6_DLD1RZ64VqxBjddXW1EhgUOuuhKDGVGmyK-DfpwCniaPGdTIps9DafdNTHH1ETP2ZsLGcoxAa5erErz185yY0bSRWeJrzE9U36qFbgOot38sc959aYyrNZ6KQ8yuGpkhAxZJuDnT8ihwPIJDY5TGxU4BxD0IU1d6BpKPHpeyOIwLuNACi75TBT-KwlIj6eMd2TzxYxumqv2nTlcIjr3mZ5-cWYsT00KG_p1mtzl6o6wpHDCNaiW2S_QFRxOHck-VBQy1-WyaQFc-TpYuXyYScSakcIaSVX5_ZfbPrkLxKkJxIBGnVB0sqOOXNjO0YQ4LKe98MmE07f6ccmj5fyirSK09lNY6HPL-bG28JhzUblsW-\\-\\IFFy7JatCFId7Sa1wf2QF7lCUPtGcS0Wd0C9WnDiSK6jHpuvOGQogeCD5lFqgLsf9XW4daCF6slpPmhlNXZP_lqbp6oTPbvKURZFuAaGY78satyvXwxTRpmK8xlfrnvzDrMrD_eEq6ufev7d7BMyFnjpIS_5Z4CHrGcFmGPn4CZviw1t3HAMO47rjEOEwvhGITquCL6dXh5fbj6dahPygFREsd4gB2x-sMo69NK63mQnvWbx9GbpbTsZrsQ9IsRNDyJY0Tt4nl6Dp7AR5Jz8KvZq4SiILw35dMnfAwkvcAlBUMIsbbeyj34dLGSFhqRcEFExqN6OlX_nfxOhUTqAyDJ1WZDPfyca0ihHKsSGI6GUJ55LjUpofe83Z4KvSR5ik_9uBfTJS98VCVmxGBtqFCOaOfK7NJ5iCPuf6ZJBgQThPtAR_y3ZGu5g_rm1aEiP5QvlhBwHFvTyQfZadS-U7-6NnA3uDZx69GEjQI1dDnvxDSxtlrNzio5hchkMwqaH99veYEHBC-eK7nysOg5yna5OM3FBdynpiarsW05YPF168Wv-8Opp0742PTXQzhq_-VHqiHlYiJOlH7hGkOG0pFlIFb3GLee2qHXiGgdOl1hjoJbE9B25MK_gOHaisJUc6o0ekQDSpHHedYlvqzKVebPKBYTYxHLZJfGFZ_wrcfvI2mqE3BdO0bk-nrQ7c94D6vAH2ZPSzULvhngPc1DWAFwRj5qJUGArwOdPnQdrcQ_dhuDGR0HhzB7oZR9PjEKdNN635Zm0tSSlOwNAxKVHRhJieFmRP5zrVgWFxR8QAfY48bvF9jyeoDtXyLo3xq9wpxFkyeSMlk8wOQrkQc_XXXHGaNG5e7bp23QLycJwngUpA-ZA6U951yvBGtCmvM0B40qXW7T1RuUzw-dAYq96XrM3FdDrj4Ij5a1Cvldfz_7Gk7h7XlY7Saw-Bm3AHVWE8j7bYK72fTJAy_s6HliaBaP7qyrEX89RhmiCdBaobWV-01K3R6KNbxg8yu9mdAlISae9mKLhPIIvQOqf-wG4kkdR1kFRnkVwHLuLBXgUqRaUXmhqVQudg0A64keAxhG4AXEyvXS1XmQC13Z4MnXfeNuUHxSbFHKDQ0ttE-HbinBXBodKKBUA6R660pYhb4eqSXPWOdMhHqvsS8C5xloTk-1PY4kPdCbHox1xeJxE83nE8IKGhQEOr9YLiMOWQMtUGUvT9igHT_ErAPJwahsEsnkvTqRVPSf9gaK__KinXFMQ96imRyaIhSxICn76B68Bt-QDdemLLo2FfY6qOxOiiMIo8', 'text': ''}]",100064637771058,The Hacker News,https://facebook.com/thehackernews?lst=61552656225632%3A100064637771058%3A1700621307&eav=AfYfzpUZDX8ELE_V52uWa2Cc8qO2tK53cg8D0cFVPjvMBJVrtDduUM-K7HhSP2UK4qU&refid=17&_ft_=encrypted_tracking_data.0AY-84Dfq0z1L5jKtdoX3uTRXeeJO_bEKwx86TBlHDbdnC4g-X2DmSlWpZ09W6n5mPNPe8uPXLy0l8njGoKtyVIUOa2ZKJzfrYMcBzslB78fctWv1BJ9EeWrFylfj4IAjfoW6i2K5PszgRypzRy6mCzUIEOL7BXDMGuVAaGFOIFFCJCQYM2RrdwOum8aTWp6QMfRj_QqY5KW0o7jRqSuaCCVB0l1HXfxvoRTLUAgsOmF-r0OYf5GbmcsJ5UUdkis_qA7ASbTql8N-oahtBszMio5DC09AfkFkTxAoadMtJ533Ad1APQPdZ39eyiqy3XmP1BeSQ5kmlaK8bh-qZboBXVTXLDR5UEtsckIUmJ2zDyl3ughMX0RaKaIXBPQ3KG-dJxYMWWW5_fqXl5QLIgr0ZMvSfmO4OEW7EiIU_BjwInDp6KF3dPw2M4SQLXo-DdH1Yj92shEXCzvowRjIJMDh20IWeFzOCdWT3OFLdAX25eKLr8__VI9DVt-1SdNDDwQWZpmT7-naYoX1FW-QngcnTsFd4oyLfePFVuun6D1JeknIXrRUr-ypZJNf2LmPhexlvdHvzzKP5D_DCSHQxwSPH56X0Z40MSXpzCCNBzpLLriGDZIS_pWFY8ADX9pUnDunLxlEqa5FBmLnaZXJgVVcf5cgr16Oj9oyxssPMa0YTeVxH8YxXEU0r1z4v-KYEBXk5SNG0xbtxYvHZ9spbB7IwS1VnTVYRpZXrMSwEteAnvTvZysv48RmpjkQX1hksCYjDG3kLLu3E2aXtZu-zR0sBrrY9quWPxB_O1dpecAJ8pselsdCipAfrrZIeYsqWFyqBsMvnKmsRfGim0krBDGLE-\-\UnK9FFVEMsST9pbFoR-_c3R0AGfcMow47cnr14IBFD5Ws29B6H81_gj89vfDdGcLSyE_1myDzxqTyMdnhc9ZA_K7xodR-j9MBdfjM-svOFGvFfb5wPh3p7XbzChfiGAmh50UK5j96RuYc6oFxG3FOje98T0UUFMBJ2M1C-GZ3WW3zLsdJR0GyfNCNlUkBboU8iQKtOkzC3Sme_5P9LBuZqnjUbFASzT-AhfQiEIojEIPlHUXuMyIsroigQtjgfHgMKpcTQcBrutzJXoBpaCpt0oObAkrV4Os4fZwJA5kZlY13rAORKL34Q2kOFCOEu2PZPhzUtsZxEVNNHSTLtP4HLgNYKT6P_ZMFs_ONmt4BqvsGMK8dadrp2A7cwyM5dLJyoDiNFj0P4I9p2D9AAFLWoovayhsk36M3jvAmUZFf52Y3fFCEIqG7mXNJ8OtJsSy4j0B_WPuo4rfALFzuE1AgU1x3uWsy7Uj2BvTTKUxd0fjnnlu1ld0IJEyiak29dsCEL8v9YYBQvwZcE0Nd7Q24lO-TVVLHbB4H5UYLJsspd2smAgHXuwRBDRXDMdwtrT3i5cKOx12Yf3l95IXpFPR73q6nx_R3XsT6b8wpY8LFpaZAwdvSdCJV2h8QwY-X0w&__tn__=C-R&paipv=0,False,,,,,,,True,"[{'comment_id': '367918055656148', 'comment_url': 'https://facebook.com/367918055656148', 'commenter_id': '100076119313852', 'commenter_url': 'https://facebook.com/akhihuwa?eav=AfYHavWu3YNeHE-oJvWcG2SVfYMnc7B-WxbOAEFq9VdaMuvkEr8P0HBP9y2n6qGGRZM&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Akhi Huwa', 'commenter_meta': None, 'comment_text': 'Criminality taken to a new level, it made me chuckled', 'comment_time': datetime.datetime(2023, 11, 11, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}]",[],https://www.facebook.com/thehackernews/posts/715855540579032,"{'thích': 14, 'haha': 2, 'wow': 6}",22,,172819872731894,,,[],False,2023-11-22 02:48:01.454041
